ktdb_admin_code,ktdb_full_name,sgis_adm_cd,sgis_adm_nm,x,y,match_status,candidate_count
4728061000,경상북도 문경시 점촌5동,3709061,경상북도 문경시 점촌5동,1061330.0,1843806.0,matched,1
4729000000,경상북도 경산시,,,,,name_not_found,0
4729025000,경상북도 경산시 하양읍,3710011,경상북도 경산시 하양읍,1116161.0,1769320.0,matched,1
4729025300,경상북도 경산시 진량읍,3710012,경상북도 경산시 진량읍,1120505.0,1764600.0,matched,1
4729025600,경상북도 경산시 압량읍,3710013,경상북도 경산시 압량읍,1115489.0,1761699.0,matched,1
4729031000,경상북도 경산시 와촌면,3710031,경상북도 경산시 와촌면,1116984.0,1774119.0,matched,1
4729032000,경상북도 경산시 진량면,,,,,name_not_found,0
4729033000,경상북도 경산시 자인면,3710032,경상북도 경산시 자인면,1119632.0,1759206.0,matched,1
4729034000,경상북도 경산시 용성면,3710033,경상북도 경산시 용성면,1126618.0,1756853.0,matched,1
4729035000,경상북도 경산시 남산면,3710034,경상북도 경산시 남산면,1119531.0,1753597.0,matched,1
4729036000,경상북도 경산시 압량면,,,,,name_not_found,0
4729037000,경상북도 경산시 남천면,3710036,경상북도 경산시 남천면,1111927.0,1751751.0,matched,1
4729051000,경상북도 경산시 중방동,3710056,경상북도 경산시 중방동,1111486.0,1759948.0,matched,1
4729052000,경상북도 경산시 중앙동,3710051,경상북도 경산시 중앙동,1111976.0,1759197.0,matched,1
4729053000,경상북도 경산시 남부동,3710054,경상북도 경산시 남부동,1112311.0,1757065.0,matched,1
4729054000,경상북도 경산시 서부동,,,,,name_not_found,0
4729054100,경상북도 경산시 서부1동,3710053,경상북도 경산시 서부1동,1110621.0,1758209.0,matched,1
4729054200,경상북도 경산시 서부2동,3710057,경상북도 경산시 서부2동,1110414.0,1760164.0,matched,1
4729055000,경상북도 경산시 북부동,3710055,경상북도 경산시 북부동,1113129.0,1760759.0,matched,1
4729056000,경상북도 경산시 동부동,3710052,경상북도 경산시 동부동,1114693.0,1756961.0,matched,1
4771000000,경상북도 달성군,,,,,name_not_found,0
4771001000,경상북도 달성군 월배읍,,,,,name_not_found,0
4771001500,경상북도 달성군 성서읍,,,,,name_not_found,0
4771003000,경상북도 달성군 공산면,,,,,name_not_found,0
4771003500,경상북도 달성군 월배면,,,,,name_not_found,0
4771004000,경상북도 달성군 성서면,,,,,name_not_found,0
4771011000,경상북도 달성군 화원읍,,,,,name_not_found,0
4771031000,경상북도 달성군 가창면,,,,,name_not_found,0
4771032000,경상북도 달성군 다사면,,,,,name_not_found,0
4771033000,경상북도 달성군 하빈면,,,,,name_not_found,0
4771034000,경상북도 달성군 화원면,,,,,name_not_found,0
4771035000,경상북도 달성군 옥포면,,,,,name_not_found,0
4771036000,경상북도 달성군 논공면,,,,,name_not_found,0
4771036500,경상북도 달성군 논공면공단출장소,,,,,name_not_found,0
4771037000,경상북도 달성군 현풍면,,,,,name_not_found,0
4771038000,경상북도 달성군 유가면,,,,,name_not_found,0
4771039000,경상북도 달성군 구지면,,,,,name_not_found,0
4772000000,경상북도 군위군,,,,,name_not_found,0
4772003000,경상북도 군위군 군위면,,,,,name_not_found,0
4772011000,경상북도 군위군 군위읍,3731011,경상북도 군위군 군위읍,1096410.0,1804967.0,matched,1
4772025000,경상북도 군위군 군위읍,3731011,경상북도 군위군 군위읍,1096410.0,1804967.0,matched,1
4772031000,경상북도 군위군 소보면,3731031,경상북도 군위군 소보면,1087751.0,1807692.0,matched,1
4772032000,경상북도 군위군 효령면,3731032,경상북도 군위군 효령면,1098706.0,1794033.0,matched,1
4772033000,경상북도 군위군 부계면,3731033,경상북도 군위군 부계면,1104494.0,1785657.0,matched,1
4772034000,경상북도 군위군 우보면,3731034,경상북도 군위군 우보면,1104312.0,1797590.0,matched,1
4772035000,경상북도 군위군 의흥면,3731035,경상북도 군위군 의흥면,1111372.0,1797751.0,matched,1
4772036000,경상북도 군위군 산성면,3731036,경상북도 군위군 산성면,1108889.0,1789986.0,matched,1
4772037000,경상북도 군위군 고로면,,,,,name_not_found,0
4772038000,경상북도 군위군 삼국유사면,3731038,경상북도 군위군 삼국유사면,1118786.0,1795715.0,matched,1
4773000000,경상북도 의성군,,,,,name_not_found,0
4773011000,경상북도 의성군 의성읍,3732011,경상북도 의성군 의성읍,1107672.0,1817515.0,matched,1
4773025000,경상북도 의성군 의성읍,3732011,경상북도 의성군 의성읍,1107672.0,1817515.0,matched,1
4773031000,경상북도 의성군 단촌면,3732031,경상북도 의성군 단촌면,1107429.0,1826264.0,matched,1
4773032000,경상북도 의성군 점곡면,3732032,경상북도 의성군 점곡면,1113630.0,1824540.0,matched,1
4773033000,경상북도 의성군 옥산면,3732033,경상북도 의성군 옥산면,1119512.0,1819178.0,matched,1
4773034000,경상북도 의성군 사곡면,3732034,경상북도 의성군 사곡면,1116282.0,1811974.0,matched,1
4773035000,경상북도 의성군 춘산면,3732035,경상북도 의성군 춘산면,1118415.0,1805619.0,matched,1
4773036000,경상북도 의성군 가음면,3732036,경상북도 의성군 가음면,1112142.0,1803355.0,matched,1
4773037000,경상북도 의성군 금성면,3732037,경상북도 의성군 금성면,1106450.0,1807595.0,matched,1
4773038000,경상북도 의성군 봉양면,3732038,경상북도 의성군 봉양면,1099643.0,1812502.0,matched,1
4773039000,경상북도 의성군 비안면,3732039,경상북도 의성군 비안면,1091231.0,1816129.0,matched,1
4773040000,경상북도 의성군 구천면,3732040,경상북도 의성군 구천면,1082808.0,1815378.0,matched,1
4773041000,경상북도 의성군 단밀면,3732041,경상북도 의성군 단밀면,1076615.0,1818938.0,matched,1
4773042000,경상북도 의성군 단북면,3732042,경상북도 의성군 단북면,1080415.0,1822360.0,matched,1
4773043000,경상북도 의성군 안계면,3732043,경상북도 의성군 안계면,1086249.0,1822248.0,matched,1
4773044000,경상북도 의성군 다인면,3732044,경상북도 의성군 다인면,1077977.0,1829488.0,matched,1
4773045000,경상북도 의성군 신평면,3732045,경상북도 의성군 신평면,1090739.0,1830754.0,matched,1
4773045500,경상북도 의성군 신평면안사출장소,,,,,name_not_found,0
4773046000,경상북도 의성군 안평면,3732046,경상북도 의성군 안평면,1097371.0,1821523.0,matched,1
4773047000,경상북도 의성군 안사면,3732047,경상북도 의성군 안사면,1085608.0,1829255.0,matched,1
4774000000,경상북도 안동군,,,,,name_not_found,0
4774001000,경상북도 안동군 안동읍,,,,,name_not_found,0
4774003000,경상북도 안동군 풍산면,,,,,name_not_found,0
4774003500,경상북도 안동군 월곡면,,,,,name_not_found,0
4774011000,경상북도 안동군 풍산읍,,,,,name_not_found,0
4774031000,경상북도 안동군 와룡면,,,,,name_not_found,0
4774032000,경상북도 안동군 북후면,,,,,name_not_found,0
4774033000,경상북도 안동군 서후면,,,,,name_not_found,0
4774034000,경상북도 안동군 풍천면,,,,,name_not_found,0
4774034500,경상북도 안동군 풍천면어담출장소,,,,,name_not_found,0
4774035000,경상북도 안동군 일직면,,,,,name_not_found,0
4774036000,경상북도 안동군 남후면,,,,,name_not_found,0
4774037000,경상북도 안동군 남선면,,,,,name_not_found,0
4774038000,경상북도 안동군 임하면,,,,,name_not_found,0
4774039000,경상북도 안동군 길안면,,,,,name_not_found,0
4774040000,경상북도 안동군 임동면,,,,,name_not_found,0
4774040500,경상북도 안동군 임동면지례출장소,,,,,name_not_found,0
4774041000,경상북도 안동군 예안면,,,,,name_not_found,0
4774041500,경상북도 안동군 예안면삼계출장소,,,,,name_not_found,0
4774042000,경상북도 안동군 도산면,,,,,name_not_found,0
4774042500,경상북도 안동군 도산면서부출장소,,,,,name_not_found,0
4774043000,경상북도 안동군 녹전면,,,,,name_not_found,0
4775000000,경상북도 청송군,,,,,name_not_found,0
4775003000,경상북도 청송군 청송면,,,,,name_not_found,0
4775011000,경상북도 청송군 청송읍,3733011,경상북도 청송군 청송읍,1143291.0,1826239.0,matched,1
4775025000,경상북도 청송군 청송읍,3733011,경상북도 청송군 청송읍,1143291.0,1826239.0,matched,1
4775031000,경상북도 청송군 부동면,,,,,name_not_found,0
4775031500,경상북도 청송군 주왕산면,3733038,경상북도 청송군 주왕산면,1149422.0,1819600.0,matched,1
4775032000,경상북도 청송군 부남면,3733032,경상북도 청송군 부남면,1146490.0,1812187.0,matched,1
4775033000,경상북도 청송군 현동면,3733033,경상북도 청송군 현동면,1137437.0,1807554.0,matched,1
4775034000,경상북도 청송군 현서면,3733034,경상북도 청송군 현서면,1128425.0,1804395.0,matched,1
4775035000,경상북도 청송군 안덕면,3733035,경상북도 청송군 안덕면,1131288.0,1814554.0,matched,1
4775036000,경상북도 청송군 파천면,3733036,경상북도 청송군 파천면,1136918.0,1829474.0,matched,1
4775037000,경상북도 청송군 진보면,3733037,경상북도 청송군 진보면,1139885.0,1837423.0,matched,1
4776000000,경상북도 영양군,,,,,name_not_found,0
4776003000,경상북도 영양군 영양면,,,,,name_not_found,0
4776011000,경상북도 영양군 영양읍,3734011,경상북도 영양군 영양읍,1149435.0,1851817.0,matched,1
4776025000,경상북도 영양군 영양읍,3734011,경상북도 영양군 영양읍,1149435.0,1851817.0,matched,1
4776031000,경상북도 영양군 입암면,3734031,경상북도 영양군 입암면,1139488.0,1845766.0,matched,1
4776032000,경상북도 영양군 청기면,3734032,경상북도 영양군 청기면,1137712.0,1858678.0,matched,1
4776032500,경상북도 영양군 청기면당동출장소,,,,,name_not_found,0
4776032600,경상북도 영양군 청기면당리출장소,,,,,name_not_found,0
4776033000,경상북도 영양군 일월면,3734033,경상북도 영양군 일월면,1145209.0,1863753.0,matched,1
4776034000,경상북도 영양군 수비면,3734034,경상북도 영양군 수비면,1153651.0,1866836.0,matched,1
4776035000,경상북도 영양군 석보면,3734035,경상북도 영양군 석보면,1149674.0,1841032.0,matched,1
4777000000,경상북도 영덕군,,,,,name_not_found,0
4777003000,경상북도 영덕군 영덕면,,,,,name_not_found,0
4777011000,경상북도 영덕군 영덕읍,3735011,경상북도 영덕군 영덕읍,1168661.0,1828253.0,matched,1
4777025000,경상북도 영덕군 영덕읍,3735011,경상북도 영덕군 영덕읍,1168661.0,1828253.0,matched,1
4777031000,경상북도 영덕군 강구면,3735031,경상북도 영덕군 강구면,1167553.0,1822070.0,matched,1
4777032000,경상북도 영덕군 남정면,3735032,경상북도 영덕군 남정면,1164810.0,1814486.0,matched,1
4777033000,경상북도 영덕군 달산면,3735033,경상북도 영덕군 달산면,1158996.0,1821100.0,matched,1
4777034000,경상북도 영덕군 지품면,3735034,경상북도 영덕군 지품면,1156606.0,1830452.0,matched,1
4777034500,경상북도 영덕군 지품면원전출장소,,,,,name_not_found,0
4777035000,경상북도 영덕군 축산면,3735035,경상북도 영덕군 축산면,1168612.0,1834728.0,matched,1
4777035500,경상북도 영덕군 축산면축산출장소,,,,,name_not_found,0
4777036000,경상북도 영덕군 영해면,3735036,경상북도 영덕군 영해면,1164313.0,1838600.0,matched,1
4777037000,경상북도 영덕군 병곡면,3735037,경상북도 영덕군 병곡면,1168634.0,1847234.0,matched,1
4777038000,경상북도 영덕군 창수면,3735038,경상북도 영덕군 창수면,1160664.0,1846481.0,matched,1
4778000000,경상북도 영일군,,,,,name_not_found,0
4778001000,경상북도 영일군 의창읍,,,,,name_not_found,0
4778003000,경상북도 영일군 연일면,,,,,name_not_found,0
4778003500,경상북도 영일군 오천면,,,,,name_not_found,0
4778004000,경상북도 영일군 의창면,,,,,name_not_found,0
4778004500,경상북도 영일군 조촌면,,,,,name_not_found,0
4778011000,경상북도 영일군 구룡포읍,,,,,name_not_found,0
4778012000,경상북도 영일군 흥해읍,,,,,name_not_found,0
4778013000,경상북도 영일군 연일읍,,,,,name_not_found,0
4778014000,경상북도 영일군 오천읍,,,,,name_not_found,0
4778031000,경상북도 영일군 신광면,,,,,name_not_found,0
4778032000,경상북도 영일군 청하면,,,,,name_not_found,0
4778033000,경상북도 영일군 송라면,,,,,name_not_found,0
4778034000,경상북도 영일군 기계면,,,,,name_not_found,0
4778035000,경상북도 영일군 죽장면,,,,,name_not_found,0
4778035500,경상북도 영일군 죽장면상옥출장소,,,,,name_not_found,0
4778036000,경상북도 영일군 대송면,,,,,name_not_found,0
4778037000,경상북도 영일군 동해면,,,,,name_not_found,0
4778038000,경상북도 영일군 지행면,,,,,name_not_found,0
4778038500,경상북도 영일군 장기면,,,,,name_not_found,0
4778039000,경상북도 영일군 대보면,,,,,name_not_found,0
4778040000,경상북도 영일군 기북면,,,,,name_not_found,0
4779000000,경상북도 월성군,,,,,name_not_found,0
4779003000,경상북도 월성군 외동면,,,,,name_not_found,0
4779011000,경상북도 월성군 감포읍,,,,,name_not_found,0
4779012000,경상북도 월성군 안강읍,,,,,name_not_found,0
4779013000,경상북도 월성군 건천읍,,,,,name_not_found,0
4779014000,경상북도 월성군 외동읍,,,,,name_not_found,0
4779031000,경상북도 월성군 양북면,,,,,name_not_found,0
4779032000,경상북도 월성군 양남면,,,,,name_not_found,0
4779033000,경상북도 월성군 내남면,,,,,name_not_found,0
4779034000,경상북도 월성군 산내면,,,,,name_not_found,0
4779035000,경상북도 월성군 서면,,,,,name_not_found,0
4779036000,경상북도 월성군 현곡면,,,,,name_not_found,0
4779037000,경상북도 월성군 강동면,,,,,name_not_found,0
4779038000,경상북도 월성군 천북면,,,,,name_not_found,0
4779500000,경상북도 경주군,,,,,name_not_found,0
4779511000,경상북도 경주군 감포읍,,,,,name_not_found,0
4779512000,경상북도 경주군 안강읍,,,,,name_not_found,0
4779513000,경상북도 경주군 건천읍,,,,,name_not_found,0
4779514000,경상북도 경주군 외동읍,,,,,name_not_found,0
4779531000,경상북도 경주군 양북면,,,,,name_not_found,0
4779532000,경상북도 경주군 양남면,,,,,name_not_found,0
4779533000,경상북도 경주군 내남면,,,,,name_not_found,0
4779534000,경상북도 경주군 산내면,,,,,name_not_found,0
4779535000,경상북도 경주군 서면,,,,,name_not_found,0
4779536000,경상북도 경주군 현곡면,,,,,name_not_found,0
4779537000,경상북도 경주군 강동면,,,,,name_not_found,0
4779538000,경상북도 경주군 천북면,,,,,name_not_found,0
4780000000,경상북도 영천군,,,,,name_not_found,0
4780001000,경상북도 영천군 영천읍,,,,,name_not_found,0
4780003000,경상북도 영천군 금호면,,,,,name_not_found,0
4780011000,경상북도 영천군 금호읍,,,,,name_not_found,0
4780031000,경상북도 영천군 청통면,,,,,name_not_found,0
4780032000,경상북도 영천군 신령면,,,,,name_not_found,0
4780033000,경상북도 영천군 화산면,,,,,name_not_found,0
4780034000,경상북도 영천군 화북면,,,,,name_not_found,0
4780035000,경상북도 영천군 화남면,,,,,name_not_found,0
4780036000,경상북도 영천군 자양면,,,,,name_not_found,0
4780037000,경상북도 영천군 임고면,,,,,name_not_found,0
4780038000,경상북도 영천군 고경면,,,,,name_not_found,0
4780039000,경상북도 영천군 북안면,,,,,name_not_found,0
4780040000,경상북도 영천군 대창면,,,,,name_not_found,0
4781000000,경상북도 경산군,,,,,name_not_found,0
4781001000,경상북도 경산군 안심읍,,,,,name_not_found,0
4781003000,경상북도 경산군 고산면,,,,,name_not_found,0
4781003500,경상북도 경산군 하양면,,,,,name_not_found,0
4781004000,경상북도 경산군 안심면,,,,,name_not_found,0
4781011000,경상북도 경산군 경산읍,,,,,name_not_found,0
4781012000,경상북도 경산군 하양읍,,,,,name_not_found,0
4781031000,경상북도 경산군 와촌면,,,,,name_not_found,0
4781032000,경상북도 경산군 진량면,,,,,name_not_found,0
4781033000,경상북도 경산군 자인면,,,,,name_not_found,0
4781034000,경상북도 경산군 용성면,,,,,name_not_found,0
4781035000,경상북도 경산군 남산면,,,,,name_not_found,0
4781036000,경상북도 경산군 압량면,,,,,name_not_found,0
4781037000,경상북도 경산군 남천면,,,,,name_not_found,0
4782000000,경상북도 청도군,,,,,name_not_found,0
4782003000,경상북도 청도군 화양면,,,,,name_not_found,0
4782011000,경상북도 청도군 화양읍,3736011,경상북도 청도군 화양읍,1110084.0,1741774.0,matched,1
4782012000,경상북도 청도군 청도읍,3736012,경상북도 청도군 청도읍,1113783.0,1737609.0,matched,1
4782025000,경상북도 청도군 화양읍,3736011,경상북도 청도군 화양읍,1110084.0,1741774.0,matched,1
4782025100,경상북도 청도군 화양읍남성현출장소,,,,,name_not_found,0
4782025300,경상북도 청도군 청도읍,3736012,경상북도 청도군 청도읍,1113783.0,1737609.0,matched,1
4782025400,경상북도 청도군 청도읍유호출장소,,,,,name_not_found,0
4782029000,경상북도 청도군 화양읍남성현출장소,,,,,name_not_found,0
4782029100,경상북도 청도군 청도읍유호출장소,,,,,name_not_found,0
4782031000,경상북도 청도군 각남면,3736031,경상북도 청도군 각남면,1104680.0,1736288.0,matched,1
4782032000,경상북도 청도군 풍각면,3736032,경상북도 청도군 풍각면,1097562.0,1738495.0,matched,1
4782033000,경상북도 청도군 각북면,3736033,경상북도 청도군 각북면,1097874.0,1745274.0,matched,1
4782034000,경상북도 청도군 이서면,3736034,경상북도 청도군 이서면,1105150.0,1744261.0,matched,1
4782035000,경상북도 청도군 운문면,3736035,경상북도 청도군 운문면,1133449.0,1747102.0,matched,1
4782036000,경상북도 청도군 금천면,3736036,경상북도 청도군 금천면,1126436.0,1746024.0,matched,1
4782037000,경상북도 청도군 매전면,3736037,경상북도 청도군 매전면,1120404.0,1741718.0,matched,1
4783000000,경상북도 고령군,,,,,name_not_found,0
4783003000,경상북도 고령군 고령면,,,,,name_not_found,0
4783011000,경상북도 고령군 고령읍,,,,,name_not_found,0
4783025000,경상북도 고령군 고령읍,,,,,name_not_found,0
4783025300,경상북도 고령군 대가야읍,3737012,경상북도 고령군 대가야읍,1068440.0,1748356.0,matched,1
4783031000,경상북도 고령군 덕곡면,3737031,경상북도 고령군 덕곡면,1063616.0,1754248.0,matched,1
4783032000,경상북도 고령군 운수면,3737032,경상북도 고령군 운수면,1071974.0,1754377.0,matched,1
4783033000,경상북도 고령군 성산면,3737033,경상북도 고령군 성산면,1077422.0,1751444.0,matched,1
4783034000,경상북도 고령군 다산면,3737034,경상북도 고령군 다산면,1083041.0,1758746.0,matched,1
4783035000,경상북도 고령군 개진면,3737035,경상북도 고령군 개진면,1078195.0,1746966.0,matched,1
4783036000,경상북도 고령군 우곡면,3737036,경상북도 고령군 우곡면,1076696.0,1740851.0,matched,1
4783037000,경상북도 고령군 쌍림면,3737037,경상북도 고령군 쌍림면,1066224.0,1742900.0,matched,1
4784000000,경상북도 성주군,,,,,name_not_found,0
4784003000,경상북도 성주군 성주면,,,,,name_not_found,0
4784011000,경상북도 성주군 성주읍,3738011,경상북도 성주군 성주읍,1070419.0,1769321.0,matched,1
4784025000,경상북도 성주군 성주읍,3738011,경상북도 성주군 성주읍,1070419.0,1769321.0,matched,1
4784031000,경상북도 성주군 선남면,3738031,경상북도 성주군 선남면,1076777.0,1767786.0,matched,1
4784032000,경상북도 성주군 용암면,3738032,경상북도 성주군 용암면,1073582.0,1761278.0,matched,1
4784033000,경상북도 성주군 수륜면,3738033,경상북도 성주군 수륜면,1063440.0,1759288.0,matched,1
4784034000,경상북도 성주군 가천면,3738034,경상북도 성주군 가천면,1056702.0,1763516.0,matched,1
4784035000,경상북도 성주군 금수면,3738035,경상북도 성주군 금수면,1056294.0,1769919.0,matched,1
4784036000,경상북도 성주군 대가면,3738036,경상북도 성주군 대가면,1064581.0,1767544.0,matched,1
4784037000,경상북도 성주군 벽진면,3738037,경상북도 성주군 벽진면,1062957.0,1775464.0,matched,1
4784038000,경상북도 성주군 초전면,3738038,경상북도 성주군 초전면,1067426.0,1779185.0,matched,1
4784039000,경상북도 성주군 월항면,3738039,경상북도 성주군 월항면,1072739.0,1775694.0,matched,1
4785000000,경상북도 칠곡군,,,,,name_not_found,0
4785001000,경상북도 칠곡군 칠곡읍,,,,,name_not_found,0
4785003000,경상북도 칠곡군 인동면,,,,,name_not_found,0
4785003500,경상북도 칠곡군 칠곡면,,,,,name_not_found,0
4785011000,경상북도 칠곡군 왜관읍,3739011,경상북도 칠곡군 왜관읍,1083315.0,1776023.0,matched,1
4785025000,경상북도 칠곡군 왜관읍,3739011,경상북도 칠곡군 왜관읍,1083315.0,1776023.0,matched,1
4785025300,경상북도 칠곡군 북삼읍,3739012,경상북도 칠곡군 북삼읍,1074817.0,1785137.0,matched,1
4785025600,경상북도 칠곡군 석적읍,3739013,경상북도 칠곡군 석적읍,1084123.0,1784253.0,matched,1
4785031000,경상북도 칠곡군 지천면,3739031,경상북도 칠곡군 지천면,1089031.0,1774323.0,matched,1
4785032000,경상북도 칠곡군 동명면,3739032,경상북도 칠곡군 동명면,1095809.0,1779723.0,matched,1
4785033000,경상북도 칠곡군 가산면,3739033,경상북도 칠곡군 가산면,1093905.0,1786416.0,matched,1
4785034000,경상북도 칠곡군 석적면,,,,,name_not_found,0
4785035000,경상북도 칠곡군 북삼면,,,,,name_not_found,0
4785036000,경상북도 칠곡군 약목면,3739036,경상북도 칠곡군 약목면,1077937.0,1781599.0,matched,1
4785037000,경상북도 칠곡군 기산면,3739037,경상북도 칠곡군 기산면,1077246.0,1776550.0,matched,1
4786000000,경상북도 금릉군,,,,,name_not_found,0
4786031000,경상북도 금릉군 농소면,,,,,name_not_found,0
4786032000,경상북도 금릉군 남면,,,,,name_not_found,0
4786033000,경상북도 금릉군 아포면,,,,,name_not_found,0
4786034000,경상북도 금릉군 개령면,,,,,name_not_found,0
4786035000,경상북도 금릉군 감문면,,,,,name_not_found,0
4786036000,경상북도 금릉군 어모면,,,,,name_not_found,0
4786037000,경상북도 금릉군 봉산면,,,,,name_not_found,0
4786038000,경상북도 금릉군 대항면,,,,,name_not_found,0
4786039000,경상북도 금릉군 감천면,,,,,name_not_found,0
4786040000,경상북도 금릉군 조마면,,,,,name_not_found,0
4786041000,경상북도 금릉군 구성면,,,,,name_not_found,0
4786042000,경상북도 금릉군 지례면,,,,,name_not_found,0
4786043000,경상북도 금릉군 부항면,,,,,name_not_found,0
4786043500,경상북도 금릉군 부항면유촌출장소,,,,,name_not_found,0
4786044000,경상북도 금릉군 대덕면,,,,,name_not_found,0
4786045000,경상북도 금릉군 증산면,,,,,name_not_found,0
4787000000,경상북도 선산군,,,,,name_not_found,0
4787001000,경상북도 선산군 구미읍,,,,,name_not_found,0
4787003000,경상북도 선산군 선산면,,,,,name_not_found,0
4787003500,경상북도 선산군 구미면,,,,,name_not_found,0
4787011000,경상북도 선산군 선산읍,,,,,name_not_found,0
4787031000,경상북도 선산군 무을면,,,,,name_not_found,0
4787032000,경상북도 선산군 옥성면,,,,,name_not_found,0
4787033000,경상북도 선산군 도개면,,,,,name_not_found,0
4787034000,경상북도 선산군 해평면,,,,,name_not_found,0
4787035000,경상북도 선산군 산동면,,,,,name_not_found,0
4787036000,경상북도 선산군 장천면,,,,,name_not_found,0
4787037000,경상북도 선산군 고아면,,,,,name_not_found,0
4788000000,경상북도 상주군,,,,,name_not_found,0
4788001000,경상북도 상주군 상주읍,,,,,name_not_found,0
4788003000,경상북도 상주군 함창면,,,,,name_not_found,0
4788011000,경상북도 상주군 함창읍,,,,,name_not_found,0
4788031000,경상북도 상주군 중동면,,,,,name_not_found,0
4788032000,경상북도 상주군 사벌면,,,,,name_not_found,0
4788033000,경상북도 상주군 낙동면,,,,,name_not_found,0
4788033500,경상북도 상주군 낙동면동부출장소,,,,,name_not_found,0
4788034000,경상북도 상주군 청리면,,,,,name_not_found,0
4788035000,경상북도 상주군 공성면,,,,,name_not_found,0
4788036000,경상북도 상주군 외남면,,,,,name_not_found,0
4788037000,경상북도 상주군 내서면,,,,,name_not_found,0
4788038000,경상북도 상주군 모동면,,,,,name_not_found,0
4788039000,경상북도 상주군 모서면,,,,,name_not_found,0
4788039500,경상북도 상주군 모서면서부출장소,,,,,name_not_found,0
4788040000,경상북도 상주군 화동면,,,,,name_not_found,0
4788041000,경상북도 상주군 화서면,,,,,name_not_found,0
4788042000,경상북도 상주군 화북면,,,,,name_not_found,0
4788042500,경상북도 상주군 화북면남부출장소,,,,,name_not_found,0
4788042600,경상북도 상주군 화북면서부출장소,,,,,name_not_found,0
4788043000,경상북도 상주군 외서면,,,,,name_not_found,0
4788044000,경상북도 상주군 은척면,,,,,name_not_found,0
4788044500,경상북도 상주군 은척면북부출장소,,,,,name_not_found,0
4788045000,경상북도 상주군 공검면,,,,,name_not_found,0
4788046000,경상북도 상주군 이안면,,,,,name_not_found,0
4788047000,경상북도 상주군 화남면,,,,,name_not_found,0
4789000000,경상북도 문경군,,,,,name_not_found,0
4789001000,경상북도 문경군 점촌읍,,,,,name_not_found,0
4789003000,경상북도 문경군 문경면,,,,,name_not_found,0
4789003500,경상북도 문경군 가은면,,,,,name_not_found,0
4789011000,경상북도 문경군 문경읍,,,,,name_not_found,0
4789011500,경상북도 문경군 문경읍갈평출장소,,,,,name_not_found,0
4789012000,경상북도 문경군 가은읍,,,,,name_not_found,0
4789012500,경상북도 문경군 가은읍북부출장소,,,,,name_not_found,0
4789031000,경상북도 문경군 영순면,,,,,name_not_found,0
4789032000,경상북도 문경군 산양면,,,,,name_not_found,0
4789033000,경상북도 문경군 호계면,,,,,name_not_found,0
4789034000,경상북도 문경군 산북면,,,,,name_not_found,0
4789034500,경상북도 문경군 산북면거산출장소,,,,,name_not_found,0
4789035000,경상북도 문경군 동로면,,,,,name_not_found,0
4789035500,경상북도 문경군 동로면수평출장소,,,,,name_not_found,0
4789036000,경상북도 문경군 마성면,,,,,name_not_found,0
4789037000,경상북도 문경군 농암면,,,,,name_not_found,0
4790000000,경상북도 예천군,,,,,name_not_found,0
4790011000,경상북도 예천군 예천읍,3740011,경상북도 예천군 예천읍,1085212.0,1851386.0,matched,1
4790025000,경상북도 예천군 예천읍,3740011,경상북도 예천군 예천읍,1085212.0,1851386.0,matched,1
4790031000,경상북도 예천군 용문면,3740031,경상북도 예천군 용문면,1079890.0,1856858.0,matched,1
4790032000,경상북도 예천군 상리면,,,,,name_not_found,0
4790033000,경상북도 예천군 하리면,,,,,name_not_found,0
4790034000,경상북도 예천군 감천면,3740034,경상북도 예천군 감천면,1090753.0,1859894.0,matched,1
4790035000,경상북도 예천군 보문면,3740035,경상북도 예천군 보문면,1093998.0,1853764.0,matched,1
4790036000,경상북도 예천군 호명면,3740036,경상북도 예천군 호명면,1087228.0,1845875.0,matched,1
4790037000,경상북도 예천군 유천면,3740037,경상북도 예천군 유천면,1077403.0,1850915.0,matched,1
4790038000,경상북도 예천군 용궁면,3740038,경상북도 예천군 용궁면,1071973.0,1845578.0,matched,1
4790039000,경상북도 예천군 개포면,3740039,경상북도 예천군 개포면,1077702.0,1846085.0,matched,1
4790040000,경상북도 예천군 지보면,3740040,경상북도 예천군 지보면,1079632.0,1839870.0,matched,1
4790041000,경상북도 예천군 풍양면,3740041,경상북도 예천군 풍양면,1071940.0,1835353.0,matched,1
4790042000,경상북도 예천군 효자면,3740042,경상북도 예천군 효자면,1082276.0,1866582.0,matched,1
4790043000,경상북도 예천군 은풍면,3740043,경상북도 예천군 은풍면,1084123.0,1861208.0,matched,1
4791000000,경상북도 영풍군,,,,,name_not_found,0
4791011000,경상북도 영풍군 풍기읍,,,,,name_not_found,0
4791031000,경상북도 영풍군 이산면,,,,,name_not_found,0
4791032000,경상북도 영풍군 평은면,,,,,name_not_found,0
4791033000,경상북도 영풍군 문수면,,,,,name_not_found,0
4791034000,경상북도 영풍군 장수면,,,,,name_not_found,0
4791035000,경상북도 영풍군 안정면,,,,,name_not_found,0
4791036000,경상북도 영풍군 봉현면,,,,,name_not_found,0
4791037000,경상북도 영풍군 순흥면,,,,,name_not_found,0
4791038000,경상북도 영풍군 단산면,,,,,name_not_found,0
4791039000,경상북도 영풍군 부석면,,,,,name_not_found,0
4792000000,경상북도 봉화군,,,,,name_not_found,0
4792003000,경상북도 봉화군 봉화면,,,,,name_not_found,0
