adm_cd,adm_nm,x,y,source_crs,reference_year
3603038,전라남도 순천시 서면,999406.0,1670324.0,EPSG:5179,2021
3603039,전라남도 순천시 황전면,996277.0,1680088.0,EPSG:5179,2021
3603040,전라남도 순천시 월등면,989981.0,1676750.0,EPSG:5179,2021
3603051,전라남도 순천시 향동,994530.0,1664270.0,EPSG:5179,2021
3603054,전라남도 순천시 매곡동,998132.0,1663109.0,EPSG:5179,2021
3603055,전라남도 순천시 삼산동,997265.0,1665351.0,EPSG:5179,2021
3603056,전라남도 순천시 조곡동,999713.0,1662335.0,EPSG:5179,2021
3603057,전라남도 순천시 덕연동,1001560.0,1660879.0,EPSG:5179,2021
3603058,전라남도 순천시 풍덕동,1000414.0,1660022.0,EPSG:5179,2021
3603059,전라남도 순천시 남제동,998299.0,1660705.0,EPSG:5179,2021
3603060,전라남도 순천시 저전동,997907.0,1661632.0,EPSG:5179,2021
3603061,전라남도 순천시 장천동,998964.0,1661771.0,EPSG:5179,2021
3603062,전라남도 순천시 중앙동,998850.0,1662375.0,EPSG:5179,2021
3603063,전라남도 순천시 도사동,999610.0,1656676.0,EPSG:5179,2021
3603066,전라남도 순천시 왕조1동,1002711.0,1663746.0,EPSG:5179,2021
3603067,전라남도 순천시 왕조2동,1003000.0,1662323.0,EPSG:5179,2021
3604011,전라남도 나주시 남평읍,941860.0,1670578.0,EPSG:5179,2021
3604031,전라남도 나주시 세지면,929931.0,1659420.0,EPSG:5179,2021
3604032,전라남도 나주시 왕곡면,924240.0,1663135.0,EPSG:5179,2021
3604033,전라남도 나주시 반남면,922820.0,1657964.0,EPSG:5179,2021
3604034,전라남도 나주시 공산면,917916.0,1662042.0,EPSG:5179,2021
3604035,전라남도 나주시 동강면,913511.0,1659604.0,EPSG:5179,2021
3604036,전라남도 나주시 다시면,921567.0,1669322.0,EPSG:5179,2021
3604037,전라남도 나주시 문평면,920760.0,1675114.0,EPSG:5179,2021
3604038,전라남도 나주시 노안면,928610.0,1676746.0,EPSG:5179,2021
3604039,전라남도 나주시 금천면,932635.0,1670068.0,EPSG:5179,2021
3604040,전라남도 나주시 산포면,936907.0,1670794.0,EPSG:5179,2021
3604041,전라남도 나주시 다도면,939382.0,1660155.0,EPSG:5179,2021
3604042,전라남도 나주시 봉황면,934496.0,1661341.0,EPSG:5179,2021
3604051,전라남도 나주시 송월동,928991.0,1669338.0,EPSG:5179,2021
3604052,전라남도 나주시 영강동,926523.0,1668602.0,EPSG:5179,2021
3604054,전라남도 나주시 금남동,927452.0,1671295.0,EPSG:5179,2021
3604055,전라남도 나주시 성북동,929139.0,1673117.0,EPSG:5179,2021
3604058,전라남도 나주시 영산동,929671.0,1666233.0,EPSG:5179,2021
3604060,전라남도 나주시 이창동,925853.0,1665928.0,EPSG:5179,2021
3604061,전라남도 나주시 빛가람동,935154.0,1669498.0,EPSG:5179,2021
3606011,전라남도 광양시 광양읍,1009167.0,1662702.0,EPSG:5179,2021
3606031,전라남도 광양시 봉강면,1005976.0,1672641.0,EPSG:5179,2021
3606032,전라남도 광양시 옥룡면,1010422.0,1673237.0,EPSG:5179,2021
3606033,전라남도 광양시 옥곡면,1016255.0,1667021.0,EPSG:5179,2021
3606034,전라남도 광양시 진상면,1016825.0,1673221.0,EPSG:5179,2021
3606035,전라남도 광양시 진월면,1023208.0,1667852.0,EPSG:5179,2021
3606036,전라남도 광양시 다압면,1014979.0,1680434.0,EPSG:5179,2021
3606051,전라남도 광양시 골약동,1014186.0,1659856.0,EPSG:5179,2021
3606053,전라남도 광양시 중마동,1018262.0,1661178.0,EPSG:5179,2021
3606054,전라남도 광양시 광영동,1019801.0,1662958.0,EPSG:5179,2021
3606055,전라남도 광양시 태인동,1023310.0,1661224.0,EPSG:5179,2021
3606056,전라남도 광양시 금호동,1022484.0,1658217.0,EPSG:5179,2021
3631011,전라남도 담양군 담양읍,952972.0,1702934.0,EPSG:5179,2021
3631031,전라남도 담양군 봉산면,950509.0,1697206.0,EPSG:5179,2021
3631032,전라남도 담양군 고서면,952128.0,1691753.0,EPSG:5179,2021
3631034,전라남도 담양군 창평면,955860.0,1692993.0,EPSG:5179,2021
3631035,전라남도 담양군 대덕면,959843.0,1692959.0,EPSG:5179,2021
3631036,전라남도 담양군 무정면,958897.0,1699101.0,EPSG:5179,2021
3631037,전라남도 담양군 금성면,957967.0,1705549.0,EPSG:5179,2021
3631038,전라남도 담양군 용면,955088.0,1712452.0,EPSG:5179,2021
3631039,전라남도 담양군 월산면,948318.0,1707170.0,EPSG:5179,2021
3631040,전라남도 담양군 수북면,947590.0,1701018.0,EPSG:5179,2021
3631041,전라남도 담양군 대전면,944324.0,1698963.0,EPSG:5179,2021
3631042,전라남도 담양군 가사문학면,958089.0,1684975.0,EPSG:5179,2021
3632011,전라남도 곡성군 곡성읍,979185.0,1698304.0,EPSG:5179,2021
3632031,전라남도 곡성군 오곡면,983751.0,1693176.0,EPSG:5179,2021
3632032,전라남도 곡성군 삼기면,975115.0,1690872.0,EPSG:5179,2021
3632033,전라남도 곡성군 석곡면,976204.0,1684392.0,EPSG:5179,2021
3632034,전라남도 곡성군 목사동면,981954.0,1679157.0,EPSG:5179,2021
3632035,전라남도 곡성군 죽곡면,985381.0,1685188.0,EPSG:5179,2021
3632036,전라남도 곡성군 고달면,987526.0,1698031.0,EPSG:5179,2021
3632037,전라남도 곡성군 옥과면,967409.0,1700087.0,EPSG:5179,2021
3632038,전라남도 곡성군 입면,973720.0,1700214.0,EPSG:5179,2021
3632039,전라남도 곡성군 겸면,970638.0,1695360.0,EPSG:5179,2021
3632040,전라남도 곡성군 오산면,965903.0,1692976.0,EPSG:5179,2021
3633011,전라남도 구례군 구례읍,993263.0,1689754.0,EPSG:5179,2021
3633031,전라남도 구례군 문척면,999894.0,1685693.0,EPSG:5179,2021
3633032,전라남도 구례군 간전면,1006141.0,1684153.0,EPSG:5179,2021
3633033,전라남도 구례군 토지면,1005664.0,1693836.0,EPSG:5179,2021
3633034,전라남도 구례군 마산면,999945.0,1694200.0,EPSG:5179,2021
3633035,전라남도 구례군 광의면,997071.0,1697168.0,EPSG:5179,2021
3633036,전라남도 구례군 용방면,993055.0,1694732.0,EPSG:5179,2021
3633037,전라남도 구례군 산동면,997079.0,1702685.0,EPSG:5179,2021
3635011,전라남도 고흥군 고흥읍,978497.0,1623529.0,EPSG:5179,2021
3635012,전라남도 고흥군 도양읍,966822.0,1617617.0,EPSG:5179,2021
3635031,전라남도 고흥군 풍양면,976174.0,1618188.0,EPSG:5179,2021
3635032,전라남도 고흥군 도덕면,971452.0,1617833.0,EPSG:5179,2021
3635033,전라남도 고흥군 금산면,969531.0,1607182.0,EPSG:5179,2021
3635034,전라남도 고흥군 도화면,984434.0,1612629.0,EPSG:5179,2021
3635035,전라남도 고흥군 포두면,986279.0,1619602.0,EPSG:5179,2021
3635036,전라남도 고흥군 봉래면,1000966.0,1605566.0,EPSG:5179,2021
3635037,전라남도 고흥군 동일면,996193.0,1612833.0,EPSG:5179,2021
3635038,전라남도 고흥군 점암면,990860.0,1627708.0,EPSG:5179,2021
3635039,전라남도 고흥군 영남면,995920.0,1623599.0,EPSG:5179,2021
3635040,전라남도 고흥군 과역면,988707.0,1632607.0,EPSG:5179,2021
3635041,전라남도 고흥군 남양면,986650.0,1638553.0,EPSG:5179,2021
3635042,전라남도 고흥군 동강면,984963.0,1644545.0,EPSG:5179,2021
3635043,전라남도 고흥군 대서면,979978.0,1640900.0,EPSG:5179,2021
3635044,전라남도 고흥군 두원면,979698.0,1628990.0,EPSG:5179,2021
3636011,전라남도 보성군 보성읍,960616.0,1639707.0,EPSG:5179,2021
3636012,전라남도 보성군 벌교읍,981937.0,1651399.0,EPSG:5179,2021
3636031,전라남도 보성군 노동면,959179.0,1646359.0,EPSG:5179,2021
3636032,전라남도 보성군 미력면,964004.0,1646070.0,EPSG:5179,2021
3636033,전라남도 보성군 겸백면,968767.0,1647947.0,EPSG:5179,2021
3636034,전라남도 보성군 율어면,972778.0,1652400.0,EPSG:5179,2021
3636035,전라남도 보성군 복내면,965552.0,1656083.0,EPSG:5179,2021
3636036,전라남도 보성군 문덕면,971210.0,1660431.0,EPSG:5179,2021
3636037,전라남도 보성군 조성면,976136.0,1645422.0,EPSG:5179,2021
3636038,전라남도 보성군 득량면,969632.0,1639697.0,EPSG:5179,2021
3636039,전라남도 보성군 회천면,962898.0,1633177.0,EPSG:5179,2021
3636040,전라남도 보성군 웅치면,956187.0,1634823.0,EPSG:5179,2021
3637011,전라남도 화순군 화순읍,951059.0,1674247.0,EPSG:5179,2021
3637031,전라남도 화순군 한천면,957387.0,1664035.0,EPSG:5179,2021
3637032,전라남도 화순군 춘양면,949744.0,1660880.0,EPSG:5179,2021
3637033,전라남도 화순군 청풍면,950083.0,1653626.0,EPSG:5179,2021
3637034,전라남도 화순군 이양면,957064.0,1655241.0,EPSG:5179,2021
3637035,전라남도 화순군 능주면,950404.0,1667930.0,EPSG:5179,2021
3637036,전라남도 화순군 도곡면,946211.0,1668154.0,EPSG:5179,2021
3637037,전라남도 화순군 도암면,944236.0,1657685.0,EPSG:5179,2021
3637038,전라남도 화순군 이서면,960716.0,1679138.0,EPSG:5179,2021
3637040,전라남도 화순군 동복면,967858.0,1675969.0,EPSG:5179,2021
3637042,전라남도 화순군 동면,958350.0,1671886.0,EPSG:5179,2021
3637043,전라남도 화순군 백아면,967238.0,1685318.0,EPSG:5179,2021
3637044,전라남도 화순군 사평면,965759.0,1667527.0,EPSG:5179,2021
3638011,전라남도 장흥군 장흥읍,945491.0,1631871.0,EPSG:5179,2021
3638012,전라남도 장흥군 관산읍,948586.0,1617725.0,EPSG:5179,2021
3638013,전라남도 장흥군 대덕읍,943145.0,1611118.0,EPSG:5179,2021
3638031,전라남도 장흥군 용산면,947422.0,1624510.0,EPSG:5179,2021
3638032,전라남도 장흥군 안양면,953813.0,1629444.0,EPSG:5179,2021
3638033,전라남도 장흥군 장동면,952275.0,1639230.0,EPSG:5179,2021
3638034,전라남도 장흥군 장평면,950883.0,1646052.0,EPSG:5179,2021
3638035,전라남도 장흥군 유치면,941497.0,1644799.0,EPSG:5179,2021
3638036,전라남도 장흥군 부산면,945919.0,1637740.0,EPSG:5179,2021
3638037,전라남도 장흥군 회진면,947619.0,1609274.0,EPSG:5179,2021
3639011,전라남도 강진군 강진읍,930430.0,1626468.0,EPSG:5179,2021
3639031,전라남도 강진군 군동면,937982.0,1628013.0,EPSG:5179,2021
3639032,전라남도 강진군 칠량면,938896.0,1620733.0,EPSG:5179,2021
3639033,전라남도 강진군 대구면,937401.0,1613574.0,EPSG:5179,2021
3639034,전라남도 강진군 마량면,938743.0,1609193.0,EPSG:5179,2021
3639035,전라남도 강진군 도암면,929323.0,1619564.0,EPSG:5179,2021
3639036,전라남도 강진군 신전면,927702.0,1612123.0,EPSG:5179,2021
3639037,전라남도 강진군 성전면,927852.0,1635236.0,EPSG:5179,2021
3639038,전라남도 강진군 작천면,933199.0,1635219.0,EPSG:5179,2021
3639039,전라남도 강진군 병영면,938228.0,1635344.0,EPSG:5179,2021
3639040,전라남도 강진군 옴천면,934737.0,1640610.0,EPSG:5179,2021
3640011,전라남도 해남군 해남읍,914334.0,1618616.0,EPSG:5179,2021
3640031,전라남도 해남군 삼산면,917759.0,1613454.0,EPSG:5179,2021
3640032,전라남도 해남군 화산면,907687.0,1610174.0,EPSG:5179,2021
3640033,전라남도 해남군 현산면,914529.0,1607044.0,EPSG:5179,2021
3640034,전라남도 해남군 송지면,912891.0,1597301.0,EPSG:5179,2021
3640035,전라남도 해남군 북평면,917322.0,1599252.0,EPSG:5179,2021
3640036,전라남도 해남군 북일면,925202.0,1607921.0,EPSG:5179,2021
3640037,전라남도 해남군 옥천면,922518.0,1619066.0,EPSG:5179,2021
3640038,전라남도 해남군 계곡면,920931.0,1629242.0,EPSG:5179,2021
3640039,전라남도 해남군 마산면,912588.0,1626694.0,EPSG:5179,2021
3640040,전라남도 해남군 황산면,902281.0,1620404.0,EPSG:5179,2021
3640041,전라남도 해남군 산이면,901839.0,1629966.0,EPSG:5179,2021
3640042,전라남도 해남군 문내면,892678.0,1623943.0,EPSG:5179,2021
3640043,전라남도 해남군 화원면,890768.0,1632918.0,EPSG:5179,2021
3641011,전라남도 영암군 영암읍,929085.0,1644344.0,EPSG:5179,2021
3641012,전라남도 영암군 삼호읍,906198.0,1640440.0,EPSG:5179,2021
3641031,전라남도 영암군 덕진면,927017.0,1648674.0,EPSG:5179,2021
3641032,전라남도 영암군 금정면,934347.0,1651169.0,EPSG:5179,2021
3641033,전라남도 영암군 신북면,925984.0,1655589.0,EPSG:5179,2021
3641034,전라남도 영암군 시종면,917028.0,1653120.0,EPSG:5179,2021
3641035,전라남도 영암군 도포면,921539.0,1650390.0,EPSG:5179,2021
3641036,전라남도 영암군 군서면,920344.0,1641376.0,EPSG:5179,2021
3641037,전라남도 영암군 서호면,915341.0,1642404.0,EPSG:5179,2021
3641038,전라남도 영암군 학산면,912330.0,1639377.0,EPSG:5179,2021
3641039,전라남도 영암군 미암면,913884.0,1633782.0,EPSG:5179,2021
3642011,전라남도 무안군 무안읍,906120.0,1666873.0,EPSG:5179,2021
3642012,전라남도 무안군 일로읍,909361.0,1649240.0,EPSG:5179,2021
3642013,전라남도 무안군 삼향읍,903230.0,1651709.0,EPSG:5179,2021
3642032,전라남도 무안군 몽탄면,908679.0,1659189.0,EPSG:5179,2021
3642033,전라남도 무안군 청계면,901732.0,1660615.0,EPSG:5179,2021
3642034,전라남도 무안군 현경면,899101.0,1671620.0,EPSG:5179,2021
3642035,전라남도 무안군 망운면,897705.0,1667932.0,EPSG:5179,2021
3642036,전라남도 무안군 해제면,890475.0,1679105.0,EPSG:5179,2021
3642037,전라남도 무안군 운남면,894236.0,1661971.0,EPSG:5179,2021
3643011,전라남도 함평군 함평읍,907786.0,1675232.0,EPSG:5179,2021
3643031,전라남도 함평군 손불면,902697.0,1683433.0,EPSG:5179,2021
3643032,전라남도 함평군 신광면,907814.0,1685744.0,EPSG:5179,2021
3643033,전라남도 함평군 학교면,914389.0,1669927.0,EPSG:5179,2021
3643034,전라남도 함평군 엄다면,910043.0,1669170.0,EPSG:5179,2021
3643035,전라남도 함평군 대동면,912459.0,1678744.0,EPSG:5179,2021
3643036,전라남도 함평군 나산면,918416.0,1681115.0,EPSG:5179,2021
3643037,전라남도 함평군 해보면,915861.0,1686461.0,EPSG:5179,2021
3643038,전라남도 함평군 월야면,920460.0,1688782.0,EPSG:5179,2021
3644011,전라남도 영광군 영광읍,909594.0,1700373.0,EPSG:5179,2021
3644012,전라남도 영광군 백수읍,900947.0,1702246.0,EPSG:5179,2021
3644013,전라남도 영광군 홍농읍,904160.0,1712274.0,EPSG:5179,2021
3644031,전라남도 영광군 대마면,917413.0,1700834.0,EPSG:5179,2021
3644032,전라남도 영광군 묘량면,914420.0,1694669.0,EPSG:5179,2021
3644033,전라남도 영광군 불갑면,910079.0,1690840.0,EPSG:5179,2021
3644034,전라남도 영광군 군서면,906299.0,1696983.0,EPSG:5179,2021
3644035,전라남도 영광군 군남면,903424.0,1692594.0,EPSG:5179,2021
3644036,전라남도 영광군 염산면,897374.0,1693514.0,EPSG:5179,2021
3644037,전라남도 영광군 법성면,906535.0,1706917.0,EPSG:5179,2021
3644038,전라남도 영광군 낙월면,876608.0,1699805.0,EPSG:5179,2021
3645011,전라남도 장성군 장성읍,937823.0,1703651.0,EPSG:5179,2021
3645031,전라남도 장성군 진원면,940070.0,1697220.0,EPSG:5179,2021
3645032,전라남도 장성군 남면,936177.0,1694463.0,EPSG:5179,2021
3645033,전라남도 장성군 동화면,928963.0,1696826.0,EPSG:5179,2021
3645034,전라남도 장성군 삼서면,922074.0,1693351.0,EPSG:5179,2021
3645035,전라남도 장성군 삼계면,924058.0,1699214.0,EPSG:5179,2021
3645036,전라남도 장성군 황룡면,930137.0,1701650.0,EPSG:5179,2021
3645037,전라남도 장성군 서삼면,931984.0,1706267.0,EPSG:5179,2021
3645038,전라남도 장성군 북일면,934364.0,1710319.0,EPSG:5179,2021
3645039,전라남도 장성군 북이면,936074.0,1715334.0,EPSG:5179,2021
3645040,전라남도 장성군 북하면,942702.0,1712569.0,EPSG:5179,2021
3646011,전라남도 완도군 완도읍,927850.0,1593740.0,EPSG:5179,2021
3646012,전라남도 완도군 금일읍,958245.0,1595132.0,EPSG:5179,2021
3646013,전라남도 완도군 노화읍,915958.0,1579166.0,EPSG:5179,2021
3646031,전라남도 완도군 군외면,923632.0,1597844.0,EPSG:5179,2021
3646032,전라남도 완도군 신지면,940609.0,1593559.0,EPSG:5179,2021
3646033,전라남도 완도군 고금면,936431.0,1601796.0,EPSG:5179,2021
3646034,전라남도 완도군 약산면,945889.0,1598701.0,EPSG:5179,2021
3646035,전라남도 완도군 청산면,943926.0,1576973.0,EPSG:5179,2021
3646036,전라남도 완도군 소안면,922254.0,1574055.0,EPSG:5179,2021
3646037,전라남도 완도군 금당면,959112.0,1605328.0,EPSG:5179,2021
3646038,전라남도 완도군 보길면,911583.0,1573830.0,EPSG:5179,2021
3646039,전라남도 완도군 생일면,952779.0,1592391.0,EPSG:5179,2021
3647011,전라남도 진도군 진도읍,883968.0,1611517.0,EPSG:5179,2021
3647031,전라남도 진도군 군내면,888300.0,1616554.0,EPSG:5179,2021
3647032,전라남도 진도군 고군면,893880.0,1610085.0,EPSG:5179,2021
3647033,전라남도 진도군 의신면,888236.0,1605719.0,EPSG:5179,2021
3647034,전라남도 진도군 임회면,882163.0,1601900.0,EPSG:5179,2021
3647035,전라남도 진도군 지산면,877540.0,1606344.0,EPSG:5179,2021
3647036,전라남도 진도군 조도면,866323.0,1590181.0,EPSG:5179,2021
3648011,전라남도 신안군 지도읍,884612.0,1675120.0,EPSG:5179,2021
3648012,전라남도 신안군 압해읍,890461.0,1653962.0,EPSG:5179,2021
3648031,전라남도 신안군 증도면,877366.0,1667388.0,EPSG:5179,2021
3648032,전라남도 신안군 임자면,870894.0,1678448.0,EPSG:5179,2021
3648033,전라남도 신안군 자은면,867247.0,1656031.0,EPSG:5179,2021
3648034,전라남도 신안군 비금면,857635.0,1643093.0,EPSG:5179,2021
3648035,전라남도 신안군 도초면,859184.0,1634586.0,EPSG:5179,2021
3648036,전라남도 신안군 흑산면,808589.0,1631642.0,EPSG:5179,2021
3648037,전라남도 신안군 하의면,865520.0,1624300.0,EPSG:5179,2021
3648038,전라남도 신안군 신의면,870015.0,1623895.0,EPSG:5179,2021
3648039,전라남도 신안군 장산면,876182.0,1628492.0,EPSG:5179,2021
3648040,전라남도 신안군 안좌면,873996.0,1639521.0,EPSG:5179,2021
3648041,전라남도 신안군 팔금면,875799.0,1644236.0,EPSG:5179,2021
3648042,전라남도 신안군 암태면,872566.0,1650562.0,EPSG:5179,2021
3701111,경상북도 포항시 남구 구룡포읍,1183500.0,1778428.0,EPSG:5179,2021
3701112,경상북도 포항시 남구 연일읍,1163725.0,1780102.0,EPSG:5179,2021
3701113,경상북도 포항시 남구 오천읍,1171111.0,1770765.0,EPSG:5179,2021
3701131,경상북도 포항시 남구 대송면,1167123.0,1773581.0,EPSG:5179,2021
3701132,경상북도 포항시 남구 동해면,1179068.0,1779704.0,EPSG:5179,2021
3701133,경상북도 포항시 남구 장기면,1178392.0,1769091.0,EPSG:5179,2021
3701135,경상북도 포항시 남구 호미곶면,1185135.0,1785957.0,EPSG:5179,2021
3701155,경상북도 포항시 남구 송도동,1169091.0,1783620.0,EPSG:5179,2021
3701156,경상북도 포항시 남구 청림동,1172699.0,1779327.0,EPSG:5179,2021
3701157,경상북도 포항시 남구 제철동,1169723.0,1780074.0,EPSG:5179,2021
3701158,경상북도 포항시 남구 효곡동,1164386.0,1781891.0,EPSG:5179,2021
3701159,경상북도 포항시 남구 대이동,1165528.0,1782518.0,EPSG:5179,2021
3701160,경상북도 포항시 남구 상대동,1167415.0,1781070.0,EPSG:5179,2021
3701161,경상북도 포항시 남구 해도동,1168618.0,1781942.0,EPSG:5179,2021
3701211,경상북도 포항시 북구 흥해읍,1166910.0,1792066.0,EPSG:5179,2021
3701231,경상북도 포항시 북구 신광면,1157880.0,1795866.0,EPSG:5179,2021
3701232,경상북도 포항시 북구 청하면,1164029.0,1800991.0,EPSG:5179,2021
3701233,경상북도 포항시 북구 송라면,1163630.0,1806817.0,EPSG:5179,2021
3701234,경상북도 포항시 북구 기계면,1151100.0,1789132.0,EPSG:5179,2021
3701235,경상북도 포항시 북구 죽장면,1147485.0,1803221.0,EPSG:5179,2021
3701236,경상북도 포항시 북구 기북면,1151451.0,1796234.0,EPSG:5179,2021
3701258,경상북도 포항시 북구 양학동,1166113.0,1783345.0,EPSG:5179,2021
3701261,경상북도 포항시 북구 용흥동,1166634.0,1784354.0,EPSG:5179,2021
3701263,경상북도 포항시 북구 우창동,1167262.0,1786663.0,EPSG:5179,2021
3701264,경상북도 포항시 북구 두호동,1169714.0,1787105.0,EPSG:5179,2021
3701265,경상북도 포항시 북구 장량동,1169529.0,1789027.0,EPSG:5179,2021
3701266,경상북도 포항시 북구 환여동,1171559.0,1788160.0,EPSG:5179,2021
3701267,경상북도 포항시 북구 중앙동,1168070.0,1784938.0,EPSG:5179,2021
3701268,경상북도 포항시 북구 죽도동,1167444.0,1782623.0,EPSG:5179,2021
3702011,경상북도 경주시 감포읍,1178779.0,1758432.0,EPSG:5179,2021
3702012,경상북도 경주시 안강읍,1151842.0,1777380.0,EPSG:5179,2021
3702013,경상북도 경주시 건천읍,1144810.0,1760651.0,EPSG:5179,2021
3702014,경상북도 경주시 외동읍,1164034.0,1747731.0,EPSG:5179,2021
3702032,경상북도 경주시 양남면,1174168.0,1747432.0,EPSG:5179,2021
3702033,경상북도 경주시 내남면,1151429.0,1751436.0,EPSG:5179,2021
3702034,경상북도 경주시 산내면,1139000.0,1751403.0,EPSG:5179,2021
3702035,경상북도 경주시 서면,1141299.0,1767812.0,EPSG:5179,2021
3702036,경상북도 경주시 현곡면,1150712.0,1767976.0,EPSG:5179,2021
3702037,경상북도 경주시 강동면,1159746.0,1779068.0,EPSG:5179,2021
3702038,경상북도 경주시 천북면,1160337.0,1768966.0,EPSG:5179,2021
3702039,경상북도 경주시 문무대왕면,1172959.0,1757469.0,EPSG:5179,2021
3702051,경상북도 경주시 중부동,1154318.0,1762169.0,EPSG:5179,2021
3702055,경상북도 경주시 성건동,1152891.0,1763617.0,EPSG:5179,2021
3702058,경상북도 경주시 월성동,1157784.0,1758503.0,EPSG:5179,2021
3702059,경상북도 경주시 선도동,1150347.0,1761425.0,EPSG:5179,2021
3702062,경상북도 경주시 용강동,1156384.0,1765298.0,EPSG:5179,2021
3702063,경상북도 경주시 황성동,1154862.0,1764938.0,EPSG:5179,2021
3702064,경상북도 경주시 동천동,1156879.0,1762982.0,EPSG:5179,2021
3702066,경상북도 경주시 불국동,1162513.0,1755453.0,EPSG:5179,2021
3702067,경상북도 경주시 보덕동,1164219.0,1762623.0,EPSG:5179,2021
3702068,경상북도 경주시 황오동,1155279.0,1762278.0,EPSG:5179,2021
3702069,경상북도 경주시 황남동,1153432.0,1758240.0,EPSG:5179,2021
3703011,경상북도 김천시 아포읍,1067452.0,1795645.0,EPSG:5179,2021
3703031,경상북도 김천시 농소면,1061601.0,1787076.0,EPSG:5179,2021
3703032,경상북도 김천시 남면,1066640.0,1788974.0,EPSG:5179,2021
3703033,경상북도 김천시 개령면,1061283.0,1797606.0,EPSG:5179,2021
3703034,경상북도 김천시 감문면,1060387.0,1802904.0,EPSG:5179,2021
3703035,경상북도 김천시 어모면,1053522.0,1800819.0,EPSG:5179,2021
3703036,경상북도 김천시 봉산면,1047732.0,1797177.0,EPSG:5179,2021
3703037,경상북도 김천시 대항면,1045719.0,1789407.0,EPSG:5179,2021
3703038,경상북도 김천시 감천면,1057641.0,1785087.0,EPSG:5179,2021
3703039,경상북도 김천시 조마면,1055709.0,1779399.0,EPSG:5179,2021
3703040,경상북도 김천시 구성면,1047816.0,1782972.0,EPSG:5179,2021
3703041,경상북도 김천시 지례면,1049281.0,1774400.0,EPSG:5179,2021
3703042,경상북도 김천시 부항면,1039260.0,1778284.0,EPSG:5179,2021
3703043,경상북도 김천시 대덕면,1040555.0,1768818.0,EPSG:5179,2021
3703044,경상북도 김천시 증산면,1047869.0,1764838.0,EPSG:5179,2021
3703055,경상북도 김천시 양금동,1054758.0,1789088.0,EPSG:5179,2021
3703056,경상북도 김천시 대신동,1054777.0,1794424.0,EPSG:5179,2021
3703058,경상북도 김천시 대곡동,1052373.0,1791096.0,EPSG:5179,2021
3703059,경상북도 김천시 지좌동,1057980.0,1791252.0,EPSG:5179,2021
3703060,경상북도 김천시 자산동,1056172.0,1792056.0,EPSG:5179,2021
3703061,경상북도 김천시 평화남산동,1055233.0,1791774.0,EPSG:5179,2021
3703062,경상북도 김천시 율곡동,1061773.0,1792167.0,EPSG:5179,2021
3704011,경상북도 안동시 풍산읍,1097072.0,1844566.0,EPSG:5179,2021
3704031,경상북도 안동시 와룡면,1115568.0,1848828.0,EPSG:5179,2021
3704032,경상북도 안동시 북후면,1105058.0,1854028.0,EPSG:5179,2021
3704033,경상북도 안동시 서후면,1103385.0,1848437.0,EPSG:5179,2021
3704034,경상북도 안동시 풍천면,1090945.0,1836922.0,EPSG:5179,2021
3704035,경상북도 안동시 일직면,1101943.0,1830251.0,EPSG:5179,2021
3704036,경상북도 안동시 남후면,1100764.0,1837356.0,EPSG:5179,2021
3704037,경상북도 안동시 남선면,1112234.0,1835189.0,EPSG:5179,2021
3704038,경상북도 안동시 임하면,1120615.0,1835598.0,EPSG:5179,2021
3704039,경상북도 안동시 길안면,1126920.0,1824877.0,EPSG:5179,2021
3704040,경상북도 안동시 임동면,1128835.0,1843315.0,EPSG:5179,2021
3704041,경상북도 안동시 예안면,1126206.0,1854957.0,EPSG:5179,2021
3704042,경상북도 안동시 도산면,1120220.0,1861946.0,EPSG:5179,2021
3704043,경상북도 안동시 녹전면,1113241.0,1862106.0,EPSG:5179,2021
3704051,경상북도 안동시 중구동,1110620.0,1841688.0,EPSG:5179,2021
3704052,경상북도 안동시 명륜동,1110819.0,1843489.0,EPSG:5179,2021
3704054,경상북도 안동시 용상동,1115142.0,1841188.0,EPSG:5179,2021
3704056,경상북도 안동시 태화동,1108156.0,1840984.0,EPSG:5179,2021
3704058,경상북도 안동시 평화동,1108486.0,1842328.0,EPSG:5179,2021
3704059,경상북도 안동시 안기동,1108542.0,1844699.0,EPSG:5179,2021
3704060,경상북도 안동시 옥동,1106640.0,1840767.0,EPSG:5179,2021
3704061,경상북도 안동시 송하동,1106408.0,1843143.0,EPSG:5179,2021
3704062,경상북도 안동시 서구동,1109293.0,1841483.0,EPSG:5179,2021
3704063,경상북도 안동시 강남동,1109020.0,1839116.0,EPSG:5179,2021
3705011,경상북도 구미시 선산읍,1071225.0,1805321.0,EPSG:5179,2021
3705012,경상북도 구미시 고아읍,1074500.0,1798881.0,EPSG:5179,2021
3705013,경상북도 구미시 산동읍,1085798.0,1798439.0,EPSG:5179,2021
3705031,경상북도 구미시 무을면,1061838.0,1808018.0,EPSG:5179,2021
3705032,경상북도 구미시 옥성면,1068331.0,1812074.0,EPSG:5179,2021
3705033,경상북도 구미시 도개면,1076623.0,1812238.0,EPSG:5179,2021
3705034,경상북도 구미시 해평면,1080046.0,1803051.0,EPSG:5179,2021
3705036,경상북도 구미시 장천면,1091218.0,1795038.0,EPSG:5179,2021
3705051,경상북도 구미시 송정동,1076262.0,1791557.0,EPSG:5179,2021
3705055,경상북도 구미시 도량동,1074449.0,1794191.0,EPSG:5179,2021
3705056,경상북도 구미시 지산동,1076956.0,1793600.0,EPSG:5179,2021
